Weights:
0.23314256164336022, 0.07408645923475499
0.09532799542567238, 0.5837901324804103
0.2566815957391133, 0.5416572809324672
0.6393394512815954, 0.294286531452037
0.7513654517644976, 0.9944729653183639
0.6064952673598065, 0.8001832836494068
0.7658736963132379, 0.43685870586571296
0.2893416596980837, 0.02539333265570265
Bias:
0.09134270820338863, 0.7032625320946309
parameter ends

Rollout 0: 
state | action | reward
 -1.97e-07] | [0.02 2.4 ] | 0.028617545836195964
[-2.82e+00  1.75e+00  1.75e+00  2.90e-02 -3.44e-02 -4.45e-02 -1.66e-05
 -1.96e-07] | [0.01 2.4 ] | 0.028327252555599546
[-2.82e+00  1.75e+00  1.75e+00  2.88e-02 -3.43e-02 -4.42e-02 -1.65e-05
 -1.95e-07] | [0.01 2.4 ] | 0.028041145986685292
[-2.82e+00  1.75e+00  1.75e+00  2.85e-02 -3.41e-02 -4.40e-02 -1.64e-05
 -1.94e-07] | [0.01 2.4 ] | 0.02775914234016181
[-2.82e+00  1.75e+00  1.75e+00  2.82e-02 -3.39e-02 -4.37e-02 -1.63e-05
 -1.93e-07] | [0.01 2.4 ] | 0.027481159999464776
[-2.82e+00  1.75e+00  1.75e+00  2.79e-02 -3.38e-02 -4.35e-02 -1.61e-05
 -1.92e-07] | [0.01 2.4 ] | 0.02720711945137197
[-2.83e+00  1.75e+00  1.75e+00  2.76e-02 -3.36e-02 -4.32e-02 -1.60e-05
 -1.91e-07] | [0.01 2.4 ] | 0.02693694321908265
[-2.83e+00  1.75e+00  1.75e+00  2.74e-02 -3.35e-02 -4.30e-02 -1.59e-05
 -1.90e-07] | [0.01 2.4 ] | 0.026670555797983428
[-2.83e+00  1.75e+00  1.75e+00  2.71e-02 -3.33e-02 -4.27e-02 -1.58e-05
 -1.89e-07] | [0.01 2.4 ] | 0.026407883593778676
[-2.83e+00  1.75e+00  1.75e+00  2.69e-02 -3.32e-02 -4.25e-02 -1.57e-05
 -1.88e-07] | [0.01 2.4 ] | 0.026148854862918812
[-2.83e+00  1.75e+00  1.75e+00  2.66e-02 -3.31e-02 -4.23e-02 -1.56e-05
 -1.87e-07] | [0.01 2.4 ] | 0.02589339965520445
[-2.84e+00  1.75e+00  1.75e+00  2.63e-02 -3.29e-02 -4.20e-02 -1.55e-05
 -1.87e-07] | [0.01 2.4 ] | 0.02564144975863293
[-2.84e+00  1.75e+00  1.75e+00  2.61e-02 -3.28e-02 -4.18e-02 -1.54e-05
 -1.86e-07] | [0.01 2.4 ] | 0.025392938646054387
[-2.84e+00  1.75e+00  1.75e+00  2.58e-02 -3.26e-02 -4.16e-02 -1.53e-05
 -1.85e-07] | [0.01 2.4 ] | 0.025147801424059108
[-2.84e+00  1.75e+00  1.75e+00  2.56e-02 -3.25e-02 -4.14e-02 -1.52e-05
 -1.84e-07] | [0.01 2.4 ] | 0.024905974783363566
[-2.84e+00  1.75e+00  1.75e+00  2.54e-02 -3.23e-02 -4.11e-02 -1.51e-05
 -1.83e-07] | [0.01 2.4 ] | 0.024667396951372312
[-2.84e+00  1.75e+00  1.75e+00  2.51e-02 -3.22e-02 -4.09e-02 -1.50e-05
 -1.82e-07] | [0.01 2.4 ] | 0.024432007646094208
[-2.85e+00  1.75e+00  1.75e+00  2.49e-02 -3.21e-02 -4.07e-02 -1.49e-05
 -1.81e-07] | [0.01 2.4 ] | 0.024199748031879225
[-2.85e+00  1.75e+00  1.75e+00  2.47e-02 -3.19e-02 -4.05e-02 -1.48e-05
 -1.80e-07] | [0.01 2.4 ] | 0.02397056067672061
[-2.85e+00  1.75e+00  1.75e+00  2.44e-02 -3.18e-02 -4.03e-02 -1.47e-05
 -1.79e-07] | [0.01 2.4 ] | 0.02374438951092242
[-2.85e+00  1.75e+00  1.75e+00  2.42e-02 -3.17e-02 -4.01e-02 -1.46e-05
 -1.78e-07] | [0.01 2.4 ] | 0.023521179787454535
[-2.85e+00  1.75e+00  1.75e+00  2.40e-02 -3.15e-02 -3.99e-02 -1.45e-05
 -1.78e-07] | [0.01 2.4 ] | 0.02330087804339555
[-2.85e+00  1.75e+00  1.75e+00  2.38e-02 -3.14e-02 -3.97e-02 -1.44e-05
 -1.77e-07] | [0.01 2.4 ] | 0.023083432062907683
[-2.85e+00  1.75e+00  1.75e+00  2.36e-02 -3.13e-02 -3.95e-02 -1.43e-05
 -1.76e-07] | [0.01 2.4 ] | 0.022868790841499443
[-2.86e+00  1.75e+00  1.75e+00  2.33e-02 -3.11e-02 -3.92e-02 -1.43e-05
 -1.75e-07] | [0.01 2.4 ] | 0.02265690455127632
[-2.86e+00  1.75e+00  1.75e+00  2.31e-02 -3.10e-02 -3.90e-02 -1.42e-05
 -1.74e-07] | [0.01 2.4 ] | 0.022447724507645754
[-2.86e+00  1.75e+00  1.75e+00  2.29e-02 -3.09e-02 -3.89e-02 -1.41e-05
 -1.73e-07] | [0.01 2.4 ] | 0.022241203137054574
[-2.86e+00  1.75e+00  1.75e+00  2.27e-02 -3.07e-02 -3.87e-02 -1.40e-05
 -1.73e-07] | [0.01 2.4 ] | 0.022037293945647803
[-2.86e+00  1.75e+00  1.75e+00  2.25e-02 -3.06e-02 -3.85e-02 -1.39e-05
 -1.72e-07] | [0.01 2.4 ] | 0.021835951489259705
[-2.86e+00  1.75e+00  1.75e+00  2.23e-02 -3.05e-02 -3.83e-02 -1.38e-05
 -1.71e-07] | [0.01 2.4 ] | 0.021637131344159694
[-2.87e+00  1.75e+00  1.75e+00  2.21e-02 -3.03e-02 -3.81e-02 -1.38e-05
 -1.70e-07] | [0.01 2.4 ] | 0.021440790078897317
[-2.87e+00  1.75e+00  1.75e+00  2.19e-02 -3.02e-02 -3.79e-02 -1.37e-05
 -1.70e-07] | [0.01 2.4 ] | 0.021246885227079754
[-2.87e+00  1.75e+00  1.75e+00  2.17e-02 -3.01e-02 -3.77e-02 -1.36e-05
 -1.69e-07] | [0.01 2.4 ] | 0.02105537526083762
[-2.87e+00  1.75e+00  1.75e+00  2.15e-02 -3.00e-02 -3.75e-02 -1.35e-05
 -1.68e-07] | [0.01 2.4 ] | 0.020866219565511955
[-2.87e+00  1.75e+00  1.75e+00  2.14e-02 -2.98e-02 -3.73e-02 -1.35e-05
 -1.67e-07] | [0.01 2.4 ] | 0.02067937841477417
[-2.87e+00  1.75e+00  1.75e+00  2.12e-02 -2.97e-02 -3.72e-02 -1.34e-05
 -1.66e-07] | [0.  2.4] | 0.020494812946867252
[-2.87e+00  1.75e+00  1.75e+00  2.10e-02 -2.96e-02 -3.70e-02 -1.33e-05
 -1.66e-07] | [0.  2.4] | 0.020312485141390956
[-2.88e+00  1.75e+00  1.75e+00  2.08e-02 -2.95e-02 -3.68e-02 -1.32e-05
 -1.65e-07] | [0.  2.4] | 0.02013235779690853
[-2.88e+00  1.75e+00  1.75e+00  2.06e-02 -2.94e-02 -3.66e-02 -1.32e-05
 -1.64e-07] | [0.  2.4] | 0.019954394509230627
[-2.88e+00  1.75e+00  1.75e+00  2.04e-02 -2.92e-02 -3.64e-02 -1.31e-05
 -1.64e-07] | [0.  2.4] | 0.01977855965052077
[-2.88e+00  1.75e+00  1.75e+00  2.03e-02 -2.91e-02 -3.63e-02 -1.30e-05
 -1.63e-07] | [0.  2.4] | 0.019604818348744932
[-2.88e+00  1.75e+00  1.75e+00  2.01e-02 -2.90e-02 -3.61e-02 -1.30e-05
 -1.62e-07] | [0.  2.4] | 0.01943313646820914
[-2.88e+00  1.75e+00  1.75e+00  1.99e-02 -2.89e-02 -3.59e-02 -1.29e-05
 -1.61e-07] | [0.  2.4] | 0.019263480590185834
[-2.88e+00  1.75e+00  1.75e+00  1.98e-02 -2.88e-02 -3.58e-02 -1.28e-05
 -1.61e-07] | [0.  2.4] | 0.019095817994594956
[-2.89e+00  1.75e+00  1.75e+00  1.96e-02 -2.87e-02 -3.56e-02 -1.28e-05
 -1.60e-07] | [0.  2.4] | 0.018930116641973645
[-2.89e+00  1.75e+00  1.75e+00  1.94e-02 -2.85e-02 -3.54e-02 -1.27e-05
 -1.59e-07] | [2.29e-03 2.40e+00] | 0.018766345156067645
[-2.89e+00  1.75e+00  1.75e+00  1.93e-02 -2.84e-02 -3.53e-02 -1.26e-05
 -1.59e-07] | [2.04e-03 2.40e+00] | 0.01860447280702223
[-2.89e+00  1.75e+00  1.75e+00  1.91e-02 -2.83e-02 -3.51e-02 -1.26e-05
 -1.58e-07] | [1.79e-03 2.40e+00] | 0.018444469494906152
[-2.89e+00  1.75e+00  1.75e+00  1.89e-02 -2.82e-02 -3.49e-02 -1.25e-05
 -1.57e-07] | [1.54e-03 2.40e+00] | 0.018286305733957255
[-2.89e+00  1.75e+00  1.75e+00  1.88e-02 -2.81e-02 -3.48e-02 -1.24e-05
 -1.57e-07] | [1.3e-03 2.4e+00] | 0.01812995263717221
[-2.89e+00  1.75e+00  1.75e+00  1.86e-02 -2.80e-02 -3.46e-02 -1.24e-05
 -1.56e-07] | [1.05e-03 2.40e+00] | 0.017975381901262626
[-2.90e+00  1.75e+00  1.75e+00  1.85e-02 -2.79e-02 -3.45e-02 -1.23e-05
 -1.55e-07] | [8.12e-04 2.40e+00] | 0.01782256579227729
[-2.90e+00  1.75e+00  1.75e+00  1.83e-02 -2.78e-02 -3.43e-02 -1.23e-05
 -1.55e-07] | [5.7e-04 2.4e+00] | 0.01767147713149085
[-2.90e+00  1.75e+00  1.75e+00  1.82e-02 -2.77e-02 -3.42e-02 -1.22e-05
 -1.54e-07] | [3.29e-04 2.40e+00] | 0.01752208928178096
[-2.90e+00  1.75e+00  1.75e+00  1.80e-02 -2.75e-02 -3.40e-02 -1.21e-05
 -1.53e-07] | [9.01e-05 2.40e+00] | 0.017374376134283005
[-2.90e+00  1.75e+00  1.75e+00  1.79e-02 -2.74e-02 -3.39e-02 -1.21e-05
 -1.53e-07] | [-1.48e-04  2.40e+00] | 0.017217551844143402
[-2.90e+00  1.75e+00  1.75e+00  1.77e-02 -2.73e-02 -3.36e-02 -1.25e-04
  1.22e-06] | [-3.91e-04  2.40e+00] | 0.017034908194594488
[-2.90e+00  1.75e+00  1.75e+00  1.75e-02 -2.71e-02 -3.32e-02 -3.99e-04
  2.03e-06] | [-6.41e-04  2.40e+00] | 0.016822556175399
[-2.91e+00  1.75e+00  1.75e+00  1.73e-02 -2.67e-02 -3.27e-02 -8.36e-04
  2.25e-06] | [-8.96e-04  2.40e+00] | 0.016580114533961212
[-2.91e+00  1.75e+00  1.75e+00  1.70e-02 -2.64e-02 -3.21e-02 -1.44e-03
  2.33e-06] | [-1.16e-03  2.41e+00] | 0.016307338830805884
[-2.91e+00  1.75e+00  1.75e+00  1.67e-02 -2.59e-02 -3.13e-02 -2.21e-03
  2.37e-06] | [-1.42e-03  2.41e+00] | 0.016004115220717947
[-2.91e+00  1.75e+00  1.75e+00  1.64e-02 -2.54e-02 -3.04e-02 -3.16e-03
  2.41e-06] | [-1.69e-03  2.41e+00] | 0.015670420525656512
[-2.91e+00  1.74e+00  1.75e+00  1.61e-02 -2.47e-02 -2.94e-02 -4.27e-03
  2.43e-06] | [-1.96e-03  2.41e+00] | 0.01530630498988015
[-2.91e+00  1.74e+00  1.75e+00  1.57e-02 -2.40e-02 -2.82e-02 -5.56e-03
  2.45e-06] | [-2.23e-03  2.41e+00] | 0.014911881516987708
[-2.91e+00  1.74e+00  1.75e+00  1.53e-02 -2.33e-02 -2.69e-02 -7.03e-03
  2.46e-06] | [-0.    2.41] | 0.014487315649893055
[-2.91e+00  1.74e+00  1.75e+00  1.48e-02 -2.24e-02 -2.54e-02 -8.66e-03
  2.46e-06] | [-0.    2.41] | 0.01403281576628245
[-2.91e+00  1.74e+00  1.75e+00  1.44e-02 -2.15e-02 -2.38e-02 -1.05e-02
  2.45e-06] | [-0.    2.41] | 0.013548644426864454
[-2.92e+00  1.74e+00  1.75e+00  1.39e-02 -2.04e-02 -2.20e-02 -1.25e-02
  2.44e-06] | [-0.    2.41] | 0.013035147814578506
[-2.92e+00  1.74e+00  1.75e+00  1.34e-02 -1.93e-02 -2.02e-02 -1.46e-02
  2.42e-06] | [-0.    2.41] | 0.012492723614123546
[-2.92e+00  1.74e+00  1.75e+00  1.28e-02 -1.82e-02 -1.81e-02 -1.69e-02
  2.39e-06] | [-0.    2.41] | 0.011921803600808783
[-2.92e+00  1.74e+00  1.75e+00  1.22e-02 -1.69e-02 -1.60e-02 -1.94e-02
  2.36e-06] | [-0.    2.42] | 0.01132284638377488
[-2.92e+00  1.74e+00  1.75e+00  1.16e-02 -1.56e-02 -1.37e-02 -2.21e-02
  2.32e-06] | [-0.    2.42] | 0.010696330507510135
[-2.92e+00  1.74e+00  1.75e+00  1.10e-02 -1.42e-02 -1.13e-02 -2.48e-02
  2.27e-06] | [-0.    2.42] | 0.01004274789392932
[-2.92e+00  1.74e+00  1.75e+00  1.03e-02 -1.27e-02 -8.77e-03 -2.78e-02
  2.22e-06] | [-0.    2.42] | 0.009362598962967948
[-2.92e+00  1.74e+00  1.75e+00  9.60e-03 -1.11e-02 -6.12e-03 -3.09e-02
  2.16e-06] | [-0.01  2.42] | 0.008656437540088185
[-2.92e+00  1.74e+00  1.75e+00  8.88e-03 -9.53e-03 -3.36e-03 -3.41e-02
  2.11e-06] | [-0.01  2.42] | 0.007924946881051017
[-2.92e+00  1.73e+00  1.75e+00  8.14e-03 -7.85e-03 -5.01e-04 -3.75e-02
  2.07e-06] | [-0.01  2.42] | 0.007168869131960146
[-2.92e+00  1.73e+00  1.75e+00  7.37e-03 -6.11e-03  2.46e-03 -4.09e-02
  2.02e-06] | [-0.01  2.42] | 0.006389053677958572
[-2.92e+00  1.73e+00  1.75e+00  6.58e-03 -4.31e-03  5.52e-03 -4.45e-02
  1.96e-06] | [-0.01  2.43] | 0.005586448658901404
[-2.92e+00  1.73e+00  1.75e+00  5.77e-03 -2.46e-03  8.65e-03 -4.82e-02
  1.90e-06] | [-0.01  2.43] | 0.0047619273462097145
[-2.92e+00  1.73e+00  1.75e+00  4.93e-03 -5.72e-04  1.19e-02 -5.20e-02
  1.85e-06] | [-0.01  2.43] | 0.003916236796595788
[-2.92e+00  1.73e+00  1.75e+00  4.08e-03  1.36e-03  1.51e-02 -5.59e-02
  1.80e-06] | [-0.01  2.43] | 0.003049979406870087
[-2.92e+00  1.72e+00  1.75e+00  3.20e-03  3.33e-03  1.85e-02 -5.98e-02
  1.76e-06] | [-0.01  2.43] | 0.0021635956780574894
[-2.92e+00  1.72e+00  1.75e+00  2.31e-03  5.33e-03  2.19e-02 -6.38e-02
  1.74e-06] | [-0.01  2.43] | 0.0012573480363347392
[-2.92e+00  1.72e+00  1.75e+00  1.39e-03  7.35e-03  2.53e-02 -6.79e-02
  1.73e-06] | [-0.01  2.43] | 0.0003313051636831529
[-2.91e+00  1.72e+00  1.75e+00  4.56e-04  9.40e-03  2.87e-02 -7.20e-02
  1.73e-06] | [-0.01  2.44] | -0.0006146735824970166
[-2.91e+00  1.71e+00  1.75e+00 -4.99e-04  1.15e-02  3.22e-02 -7.62e-02
  1.75e-06] | [-0.01  2.44] | -0.0015809540766685858
[-2.91e+00  1.71e+00  1.75e+00 -1.48e-03  1.35e-02  3.57e-02 -8.04e-02
  1.79e-06] | [-0.01  2.44] | -0.002568144119360944
[-2.91e+00  1.71e+00  1.75e+00 -2.47e-03  1.56e-02  3.93e-02 -8.46e-02
  1.85e-06] | [-0.01  2.44] | -0.0035771114303544548
[-2.91e+00  1.70e+00  1.75e+00 -3.49e-03  1.77e-02  4.28e-02 -8.89e-02
  1.93e-06] | [-0.01  2.44] | -0.004609003512110118
[-2.91e+00  1.70e+00  1.75e+00 -4.54e-03  1.99e-02  4.64e-02 -9.32e-02
  2.02e-06] | [-0.01  2.44] | -0.005665269811325854
[-2.91e+00  1.69e+00  1.75e+00 -5.60e-03  2.20e-02  5.00e-02 -9.75e-02
  2.14e-06] | [-0.01  2.44] | -0.006747678439658229
[-2.90e+00  1.69e+00  1.75e+00 -6.70e-03  2.41e-02  5.36e-02 -1.02e-01
  2.29e-06] | [-0.01  2.44] | -0.007858330498276143
[-2.90e+00  1.69e+00  1.75e+00 -7.83e-03  2.63e-02  5.72e-02 -1.06e-01
  2.46e-06] | [-0.01  2.44] | -0.008999703528369086
[-2.90e+00  1.68e+00  1.75e+00 -8.98e-03  2.84e-02  6.08e-02 -1.11e-01
  2.66e-06] | [-0.01  2.44] | -0.01017469308715694
[-2.90e+00  1.68e+00  1.75e+00 -1.02e-02  3.06e-02  6.45e-02 -1.15e-01
  2.89e-06] | [-0.01  2.44] | -0.01138665693489175
[-2.89e+00  1.67e+00  1.75e+00 -1.14e-02  3.28e-02  6.82e-02 -1.20e-01
  3.15e-06] | [-0.01  2.44] | -0.012639464885632291
[-2.89e+00  1.67e+00  1.75e+00 -1.27e-02  3.50e-02  7.20e-02 -1.25e-01
  3.46e-06] | [-0.01  2.44] | -0.013937569729022522
[-2.89e+00  1.66e+00  1.75e+00 -1.40e-02  3.72e-02  7.58e-02 -1.29e-01
  3.80e-06] | [-0.01  2.44] | -0.015286089177338227
[-2.88e+00  1.66e+00  1.75e+00 -1.54e-02  3.95e-02  7.97e-02 -1.34e-01
  4.19e-06] | [-0.01  2.44] | -0.016690896449166714
[-2.88e+00  1.65e+00  1.75e+00 -1.68e-02  4.18e-02  8.36e-02 -1.39e-01
  4.63e-06] | [-0.01  2.44] | -0.018158727549286015
[-2.88e+00  1.65e+00  1.75e+00 -1.83e-02  4.42e-02  8.77e-02 -1.44e-01
  5.14e-06] | [-0.01  2.44] | -0.01969730895979061
[-2.87e+00  1.64e+00  1.75e+00 -1.99e-02  4.66e-02  9.18e-02 -1.50e-01
  5.71e-06] | [-0.01  2.44] | -0.02131551003914853
[-2.87e+00  1.63e+00  1.75e+00 -2.15e-02  4.91e-02  9.61e-02 -1.55e-01
  6.37e-06] | [-0.01  2.44] | -0.0230235254138656
[-2.87e+00  1.63e+00  1.75e+00 -2.33e-02  5.16e-02  1.01e-01 -1.61e-01
  7.12e-06] | [-0.01  2.44] | -0.02483309390858113
[-2.86e+00  1.62e+00  1.75e+00 -2.52e-02  5.43e-02  1.05e-01 -1.67e-01
  7.97e-06] | [-0.01  2.44] | -0.026757762182230523
[-2.86e+00  1.62e+00  1.75e+00 -2.72e-02  5.70e-02  1.10e-01 -1.73e-01
  8.95e-06] | [-0.01  2.44] | -0.02881320332286973
[-2.85e+00  1.61e+00  1.75e+00 -2.93e-02  5.99e-02  1.15e-01 -1.80e-01
  1.01e-05] | [-0.01  2.44] | -0.03101760333921458
[-2.85e+00  1.60e+00  1.75e+00 -3.16e-02  6.30e-02  1.21e-01 -1.87e-01
  1.14e-05] | [-0.02  2.44] | -0.033392131968707064
[-2.84e+00  1.59e+00  1.75e+00 -3.40e-02  6.61e-02  1.26e-01 -1.95e-01
  1.29e-05] | [-0.02  2.44] | -0.03596151876114327
[-2.84e+00  1.59e+00  1.75e+00 -3.67e-02  6.95e-02  1.32e-01 -2.03e-01
  1.46e-05] | [-0.02  2.44] | -0.0387547613520682
[-2.83e+00  1.58e+00  1.75e+00 -3.96e-02  7.31e-02  1.39e-01 -2.12e-01
  1.66e-05] | [-0.02  2.44] | -0.04180600070745669
[-2.83e+00  1.57e+00  1.75e+00 -4.28e-02  7.70e-02  1.46e-01 -2.21e-01
  1.90e-05] | [-0.02  2.44] | -0.045155608586035935
[-2.82e+00  1.56e+00  1.75e+00 -4.63e-02  8.12e-02  1.54e-01 -2.32e-01
  2.18e-05] | [-0.02  2.44] | -0.048851546492539324
[-2.82e+00  1.55e+00  1.75e+00 -5.02e-02  8.57e-02  1.62e-01 -2.43e-01
  2.51e-05] | [-0.02  2.44] | -0.052951074344653355
[-2.81e+00  1.54e+00  1.75e+00 -5.45e-02  9.06e-02  1.71e-01 -2.56e-01
  2.90e-05] | [-0.03  2.44] | -0.057522912892981115
[-2.80e+00  1.53e+00  1.75e+00 -5.93e-02  9.59e-02  1.81e-01 -2.70e-01
  3.36e-05] | [-0.03  2.44] | -0.06264999941875399
[-2.79e+00  1.52e+00  1.75e+00 -6.48e-02  1.02e-01  1.92e-01 -2.85e-01
  3.92e-05] | [-0.03  2.44] | -0.06843302547794004
[-2.79e+00  1.51e+00  1.75e+00 -7.09e-02  1.08e-01  2.05e-01 -3.03e-01
  4.60e-05] | [-0.04  2.44] | -0.07499501448816406
[-2.78e+00  1.49e+00  1.75e+00 -7.79e-02  1.15e-01  2.19e-01 -3.22e-01
  5.42e-05] | [-0.04  2.44] | -0.08248729477701244
[-2.77e+00  1.48e+00  1.75e+00 -8.59e-02  1.23e-01  2.35e-01 -3.44e-01
  6.42e-05] | [-0.05  2.44] | -0.091097363959529
[-2.76e+00  1.47e+00  1.75e+00 -9.51e-02  1.32e-01  2.52e-01 -3.69e-01
  7.66e-05] | [-0.06  2.44] | -0.1010593441456475
[-2.75e+00  1.45e+00  1.75e+00 -1.06e-01  1.42e-01  2.72e-01 -3.98e-01
  9.20e-05] | [-0.06  2.45] | -0.11266802720032716
[-2.74e+00  1.43e+00  1.75e+00 -1.18e-01  1.54e-01  2.95e-01 -4.31e-01
  1.11e-04] | [-0.07  2.45] | -0.1262979570488171
[-2.73e+00  1.42e+00  1.75e+00 -1.33e-01  1.66e-01  3.22e-01 -4.69e-01
  1.35e-04] | [-0.08  2.45] | -0.14242967592954806
[-2.71e+00  1.40e+00  1.75e+00 -1.51e-01  1.81e-01  3.53e-01 -5.14e-01
  1.66e-04] | [-0.1   2.46] | -0.16168631252283297
[-2.70e+00  1.37e+00  1.75e+00 -1.72e-01  1.97e-01  3.88e-01 -5.66e-01
  2.06e-04] | [-0.12  2.46] | -0.18488534694213116
[-2.68e+00  1.35e+00  1.75e+00 -1.97e-01  2.16e-01  4.30e-01 -6.27e-01
  2.58e-04] | [-0.14  2.47] | -0.213113057760726
[-2.66e+00  1.32e+00  1.75e+00 -2.28e-01  2.38e-01  4.80e-01 -7.01e-01
  3.25e-04] | [-0.17  2.47] | -0.24783350441817112
[-2.64e+00  1.29e+00  1.75e+00 -2.66e-01  2.64e-01  5.39e-01 -7.89e-01
  4.16e-04] | [-0.2   2.48] | -0.29104725613885996
[-2.62e+00  1.26e+00  1.75e+00 -3.14e-01  2.93e-01  6.10e-01 -8.96e-01
  5.37e-04] | [-0.25  2.49] | -0.3455251195474726
[-2.59e+00  1.22e+00  1.75e+00 -3.75e-01  3.27e-01  6.97e-01 -1.03e+00
  7.01e-04] | [-0.31  2.49] | -0.4151827005164139
[-2.56e+00  1.18e+00  1.75e+00 -4.54e-01  3.67e-01  8.04e-01 -1.19e+00
  9.28e-04] | [-0.38  2.5 ] | -0.5056733462680322
[-2.53e+00  1.13e+00  1.75e+00 -5.56e-01  4.14e-01  9.37e-01 -1.40e+00
  1.24e-03] | [-0.49  2.51] | -0.6253522645844892
[-2.49e+00  1.06e+00  1.75e+00 -6.93e-01  4.68e-01  1.11e+00 -1.66e+00
  1.68e-03] | [-0.63  2.51] | -0.7868919221804049
[-2.44e+00  9.91e-01  1.75e+00 -8.79e-01  5.31e-01  1.32e+00 -2.01e+00
  2.30e-03] | [-0.83  2.5 ] | -1.010055120137728
[-2.38  0.9   1.75 -1.14  0.6   1.61 -2.48  0.  ] | [-1.12  2.47] | -1.3004195418458206
[-2.31e+00  7.91e-01  1.75e+00 -1.46e+00  6.54e-01  1.94e+00 -3.01e+00
  2.90e-03] | [-1.49  2.4 ] | -1.6134914069577213
[-2.22e+00  6.61e-01  1.75e+00 -1.76e+00  6.46e-01  2.20e+00 -3.46e+00
  3.51e-04] | [-1.88  2.24] | -1.9124613157289725
[-2.13e+00  5.14e-01  1.75e+00 -2.06e+00  5.92e-01  2.41e+00 -3.85e+00
 -1.16e-03] | [-2.27  2.02] | -2.192288827019476
[-2.03e+00  3.53e-01  1.75e+00 -2.32e+00  5.02e-01  2.59e+00 -4.19e+00
 -2.29e-03] | [-2.64  1.77] | -2.4406891322196427
[-1.93e+00  1.80e-01  1.75e+00 -2.55e+00  3.81e-01  2.74e+00 -4.46e+00
 -3.16e-03] | [-2.99  1.48] | -2.639455711384322
[-1.81e+00 -2.68e-03  1.75e+00 -2.72e+00  2.36e-01  2.84e+00 -4.66e+00
 -3.59e-03] | [-3.29  1.19] | -2.7704037993074935
[-1.70e+00 -1.91e-01  1.75e+00 -2.81e+00  7.85e-02  2.89e+00 -4.76e+00
 -3.41e-03] | [-3.5  0.9] | -2.8237633040397343
[-1.58e+00 -3.82e-01  1.75e+00 -2.82e+00 -8.01e-02  2.89e+00 -4.78e+00
 -4.29e-03] | [-3.64  0.63] | -2.804996981912846
[-1.47 -0.57  1.75 -2.77 -0.23  2.86 -4.73 -0.01] | [-3.69  0.38] | -2.7316376969026597
[-1.35 -0.76  1.75 -2.68 -0.36  2.81 -4.65 -0.  ] | [-3.69  0.17] | -2.620232250929951
[-1.24e+00 -9.45e-01  1.75e+00 -2.55e+00 -4.82e-01  2.75e+00 -4.55e+00
 -3.00e-03] | [-3.65 -0.01] | -2.4827406475740714
[-1.13 -1.12  1.75 -2.41 -0.59  2.69 -4.45 -0.  ] | [-3.59 -0.18] | -2.3277795144821267
[-1.03 -1.3   1.74 -2.24 -0.7   2.63 -4.32 -0.08] | [-3.52 -0.33] | -2.164708571917173
[-0.92 -1.47  1.74 -2.08 -0.82  2.58 -4.16 -0.25] | [-3.47 -0.48] | -2.0025166672888024
[-0.82 -1.63  1.72 -1.92 -0.97  2.54 -3.99 -0.51] | [-3.43 -0.63] | -1.6475472995923692
[-0.73 -1.77  1.69 -0.58 -0.37  0.54 -1.03 -0.94] | [-1.2  -0.05] | -0.04190623346868907
[-0.75 -1.76  1.66  0.09  0.03 -0.5   0.47 -0.9 ] | [0.05 0.35] | 0.1102718593912228
[-0.77 -1.74  1.63  0.13  0.12 -0.53  0.43 -0.5 ] | [0.2  0.42] | 0.1857090434283957
[-0.79 -1.73  1.62  0.24  0.25 -0.67  0.51 -0.09] | [0.45 0.51] | 0.34589055096663224
[-0.82 -1.7   1.62  0.45  0.43 -0.96  0.79  0.35] | [0.89 0.67] | 0.649257583066151
[-0.87 -1.66  1.65  0.84  0.67 -1.47  1.37  0.85] | [1.6  0.92] | 1.0557555861270065
[-0.94 -1.59  1.69  1.26  0.85 -1.94  1.95  1.39] | [2.32 1.17] | 1.432420933871177
[-1.02 -1.5   1.75  1.5   0.62 -2.07  2.51  0.73] | [2.47 1.22] | 1.5967179518809707
[-1.11 -1.39  1.75  1.76  0.32 -2.18  3.15 -0.19] | [2.55 1.22] | 1.9408610270287794
[-1.2  -1.25  1.75  2.12  0.24 -2.46  3.66 -0.08] | [2.97 1.33] | 2.287158134679958
[-1.3  -1.1   1.75  2.44  0.11 -2.69  4.11 -0.02] | [3.29 1.39] | 2.577535932591808
[-1.41e+00 -9.24e-01  1.75e+00  2.70e+00 -5.46e-02 -2.86e+00  4.47e+00
 -3.79e-03] | [3.49 1.41] | 2.7868091226909453
[-1.53e+00 -7.40e-01  1.75e+00  2.86e+00 -2.39e-01 -2.96e+00  4.71e+00
 -2.13e-03] | [3.57 1.39] | 2.89452676634577
[-1.65e+00 -5.49e-01  1.75e+00  2.91e+00 -4.16e-01 -2.99e+00  4.81e+00
 -1.82e-03] | [3.53 1.36] | 2.8984449255646063
[-1.77e+00 -3.56e-01  1.75e+00  2.87e+00 -5.65e-01 -2.96e+00  4.80e+00
 -5.98e-04] | [3.39 1.33] | 2.8181894748945657
[-1.89e+00 -1.66e-01  1.75e+00  2.76e+00 -6.80e-01 -2.89e+00  4.72e+00
  5.34e-04] | [3.2 1.3] | 2.683367886028387
[-2.00e+00  2.08e-02  1.75e+00  2.61e+00 -7.63e-01 -2.80e+00  4.60e+00
